date,restaurant_id,restaurant_type,menu_item_name,meal_type,key_ingredients_tags,typical_ingredient_cost,observed_market_price,actual_selling_price,quantity_sold,has_promotion,special_event,weather_condition,revenue,profit_margin,price_to_cost_ratio,price_to_market_ratio,is_weekend,month
2024-05-18,21,Casual Dining,Cendol,Lunch,"Rice Flour Jelly, Coconut Milk, Palm Sugar, Red Beans",2.0,5.5,9.61,493,0,0,Sunny,4737.73,0.7918834547346514,4.805,1.747272727272727,1,5
2024-05-18,16,Food Stall,Tandoori Chicken,Dinner,"Chicken, Yogurt, Tandoori Masala, Ginger, Garlic",7.0,14.9,19.3,283,1,0,Sunny,5461.900000000001,0.6373056994818653,2.757142857142857,1.2953020134228188,1,5
2024-05-18,4,Cafe,Teh Tarik,Breakfast,"Black Tea, Condensed Milk, Evaporated Milk",0.9,2.71,3.52,789,0,0,Sunny,2777.28,0.7443181818181819,3.911111111111111,1.2988929889298892,1,5
2024-05-18,15,Food Stall,Cendol,Lunch,"Rice Flour Jelly, Coconut Milk, Palm Sugar, Red Beans",2.0,3.76,7.08,171,0,0,Cloudy,1210.68,0.7175141242937854,3.54,1.8829787234042554,1,5
2024-05-18,2,Food Stall,Tandoori Chicken,Dinner,"Chicken, Yogurt, Tandoori Masala, Ginger, Garlic",7.0,18.22,23.78,291,0,0,Sunny,6919.9800000000005,0.7056349873843566,3.3971428571428572,1.305159165751921,1,5
2024-05-18,27,Food Stall,Roti Canai,Dinner,"Flour, Ghee, Egg, Water, Curry",0.8,1.93,2.43,278,0,0,Rainy,675.5400000000001,0.6707818930041153,3.0375,1.2590673575129534,1,5
2024-05-18,45,Food Stall,Teh Tarik,Lunch,"Black Tea, Condensed Milk, Evaporated Milk",0.9,2.17,2.56,627,0,0,Sunny,1605.1200000000001,0.6484375,2.8444444444444446,1.1797235023041475,1,5
2024-05-18,28,Fine Dining,Chicken Chop,Lunch,"Chicken Thigh, Black Pepper Sauce, Fries, Coleslaw",8.0,39.44,44.26,279,0,0,Sunny,12348.539999999999,0.8192498870311794,5.5325,1.122210953346856,1,5
2024-05-18,25,Fine Dining,Nasi Lemak,Lunch,"Rice, Coconut Milk, Sambal, Anchovies, Egg, Peanuts",2.5,12.99,16.34,507,0,0,Sunny,8284.38,0.847001223990208,6.536,1.2578906851424172,1,5
2024-05-18,30,Cafe,Chicken Chop,Dinner,"Chicken Thigh, Black Pepper Sauce, Fries, Coleslaw",8.0,30.57,40.45,208,0,0,Sunny,8413.6,0.8022249690976514,5.05625,1.3231926725547924,1,5
2024-05-18,34,Casual Dining,Teh Tarik,Dinner,"Black Tea, Condensed Milk, Evaporated Milk",0.9,2.73,3.46,1190,1,0,Rainy,4117.4,0.7398843930635839,3.844444444444444,1.2673992673992673,1,5
2024-05-18,15,Food Stall,Nasi Lemak,Lunch,"Rice, Coconut Milk, Sambal, Anchovies, Egg, Peanuts",2.5,4.93,7.6,448,0,0,Sunny,3404.7999999999997,0.6710526315789473,3.04,1.54158215010142,1,5
2024-05-18,33,Cafe,Chicken Chop,Lunch,"Chicken Thigh, Black Pepper Sauce, Fries, Coleslaw",8.0,30.6,40.73,39,0,0,Sunny,1588.4699999999998,0.8035845813896391,5.09125,1.3310457516339869,1,5
2024-05-19,38,Fine Dining,Chicken Chop,Dinner,"Chicken Thigh, Black Pepper Sauce, Fries, Coleslaw",8.0,38.82,58.21,215,0,0,Cloudy,12515.15,0.8625665693179866,7.27625,1.4994848016486348,1,5
2024-05-19,32,Fine Dining,Mushroom Soup,Dinner,"Mushrooms, Cream, Onion, Garlic, Vegetable Broth",3.5,18.08,15.67,238,1,0,Sunny,3729.46,0.7766432673899171,4.477142857142857,0.866703539823009,1,5
2024-05-19,22,Food Stall,Tandoori Chicken,Dinner,"Chicken, Yogurt, Tandoori Masala, Ginger, Garlic",7.0,16.86,24.13,71,0,0,Rainy,1713.23,0.7099046829672606,3.447142857142857,1.4311981020166074,1,5
2024-05-19,20,Casual Dining,Spaghetti Carbonara,Lunch,"Spaghetti, Eggs, Cheese, Beef Bacon, Black Pepper",9.0,24.7,54.59,114,0,0,Sunny,6223.26,0.8351346400439641,6.065555555555556,2.210121457489879,1,5
2024-05-19,31,Food Stall,Cendol,Dinner,"Rice Flour Jelly, Coconut Milk, Palm Sugar, Red Beans",2.0,4.58,8.93,60,0,0,Rainy,535.8,0.7760358342665173,4.465,1.9497816593886461,1,5
2024-05-19,43,Casual Dining,Beef Rendang,Lunch,"Beef, Coconut Milk, Galangal, Lemongrass, Spices, Chili",9.0,26.44,41.96,141,0,0,Cloudy,5916.36,0.7855100095328885,4.662222222222223,1.5869894099848714,1,5
2024-05-19,20,Casual Dining,Chicken Chop,Lunch,"Chicken Thigh, Black Pepper Sauce, Fries, Coleslaw",8.0,27.77,53.19,112,0,0,Cloudy,5957.28,0.8495957886820831,6.64875,1.9153763053655022,1,5
2024-05-19,50,Food Stall,Roti Canai,Dinner,"Flour, Ghee, Egg, Water, Curry",0.8,2.04,2.67,286,0,0,Sunny,763.62,0.7003745318352059,3.3375,1.3088235294117647,1,5
2024-05-19,7,Casual Dining,Kaya Toast Set,Breakfast,"White Bread, Kaya, Butter, Soft-Boiled Eggs",2.8,7.3,8.55,925,1,0,Cloudy,7908.750000000001,0.672514619883041,3.053571428571429,1.1712328767123288,1,5
2024-05-19,1,Food Stall,Cendol,Lunch,"Rice Flour Jelly, Coconut Milk, Palm Sugar, Red Beans",2.0,4.06,6.7,360,0,0,Sunny,2412.0,0.7014925373134329,3.35,1.6502463054187193,1,5
2024-05-19,24,Casual Dining,Teh Tarik,Lunch,"Black Tea, Condensed Milk, Evaporated Milk",0.9,2.48,4.37,775,0,0,Sunny,3386.75,0.7940503432494279,4.855555555555555,1.7620967741935485,1,5
2024-05-19,29,Food Stall,Cendol,Lunch,"Rice Flour Jelly, Coconut Milk, Palm Sugar, Red Beans",2.0,4.06,6.44,199,0,0,Rainy,1281.5600000000002,0.6894409937888198,3.22,1.5862068965517244,1,5
2024-05-19,43,Casual Dining,Kaya Toast Set,Breakfast,"White Bread, Kaya, Butter, Soft-Boiled Eggs",2.8,8.03,14.21,520,0,0,Rainy,7389.200000000001,0.8029556650246304,5.075000000000001,1.7696139476961397,1,5
2024-05-19,47,Food Stall,Laksa,Lunch,"Rice Noodles, Fish Broth, Tamarind, Shrimp Paste, Cucumber, Mint",4.5,11.35,15.1,313,0,0,Rainy,4726.3,0.7019867549668874,3.3555555555555556,1.330396475770925,1,5
2024-05-19,6,Fine Dining,Iced Lemon Tea,Lunch,"Black Tea, Lemon, Sugar Syrup",1.2,5.81,8.59,274,0,0,Rainy,2353.66,0.860302677532014,7.158333333333333,1.4784853700516352,1,5
2024-05-19,29,Food Stall,Cendol,Lunch,"Rice Flour Jelly, Coconut Milk, Palm Sugar, Red Beans",2.0,3.81,5.42,412,0,0,Sunny,2233.04,0.6309963099630996,2.71,1.4225721784776904,1,5
2024-05-19,1,Food Stall,Beef Rendang,Dinner,"Beef, Coconut Milk, Galangal, Lemongrass, Spices, Chili",9.0,20.31,30.75,97,1,0,Rainy,2982.75,0.7073170731707317,3.4166666666666665,1.514032496307238,1,5
2024-05-19,17,Food Stall,Kaya Toast Set,Breakfast,"White Bread, Kaya, Butter, Soft-Boiled Eggs",2.8,6.27,9.06,412,0,0,Cloudy,3732.7200000000003,0.6909492273730685,3.235714285714286,1.4449760765550241,1,5
2024-05-19,26,Food Stall,Teh Tarik,Dinner,"Black Tea, Condensed Milk, Evaporated Milk",0.9,1.83,2.75,448,0,0,Sunny,1232.0,0.6727272727272727,3.0555555555555554,1.5027322404371584,1,5
2024-05-19,16,Food Stall,Roti Canai,Breakfast,"Flour, Ghee, Egg, Water, Curry",0.8,1.76,2.71,733,0,0,Cloudy,1986.43,0.7047970479704797,3.3874999999999997,1.5397727272727273,1,5
2024-05-19,48,Casual Dining,Chicken Rice,Lunch,"Chicken, Rice, Ginger, Garlic, Chili Sauce, Cucumber",4.0,11.42,16.62,495,0,0,Cloudy,8226.9,0.7593261131167268,4.155,1.4553415061295973,1,5
2024-05-19,38,Fine Dining,Nasi Lemak,Breakfast,"Rice, Coconut Milk, Sambal, Anchovies, Egg, Peanuts",2.5,10.42,16.24,224,0,0,Rainy,3637.7599999999998,0.8460591133004925,6.4959999999999996,1.5585412667946257,1,5
2024-05-19,41,Cafe,Cendol,Lunch,"Rice Flour Jelly, Coconut Milk, Palm Sugar, Red Beans",2.0,7.06,7.7,251,0,0,Sunny,1932.7,0.7402597402597403,3.85,1.0906515580736544,1,5
2024-05-19,21,Casual Dining,Spaghetti Carbonara,Dinner,"Spaghetti, Eggs, Cheese, Beef Bacon, Black Pepper",9.0,26.83,47.35,222,0,0,Sunny,10511.7,0.8099260823653643,5.261111111111111,1.7648155050316812,1,5
2024-05-19,40,Food Stall,Beef Rendang,Lunch,"Beef, Coconut Milk, Galangal, Lemongrass, Spices, Chili",9.0,18.47,37.5,0,0,0,Sunny,0.0,0.76,4.166666666666667,2.030319436924743,1,5
2024-05-20,38,Fine Dining,Iced Lemon Tea,Breakfast,"Black Tea, Lemon, Sugar Syrup",1.2,6.22,6.74,305,0,0,Sunny,2055.7000000000003,0.8219584569732937,5.616666666666667,1.0836012861736335,0,5
2024-05-20,39,Casual Dining,Spaghetti Carbonara,Dinner,"Spaghetti, Eggs, Cheese, Beef Bacon, Black Pepper",9.0,23.11,43.49,218,0,0,Cloudy,9480.82,0.7930558749137733,4.832222222222223,1.8818693206404156,0,5
2024-05-20,28,Fine Dining,Chicken Chop,Dinner,"Chicken Thigh, Black Pepper Sauce, Fries, Coleslaw",8.0,45.41,53.59,150,0,1,Sunny,8038.500000000001,0.8507184176152267,6.69875,1.1801365338031273,0,5
2024-05-20,8,Casual Dining,Cendol,Lunch,"Rice Flour Jelly, Coconut Milk, Palm Sugar, Red Beans",2.0,4.8,7.87,429,1,0,Rainy,3376.23,0.7458703939008895,3.935,1.6395833333333334,0,5
2024-05-20,2,Food Stall,Tandoori Chicken,Dinner,"Chicken, Yogurt, Tandoori Masala, Ginger, Garlic",7.0,17.01,29.88,14,0,0,Rainy,418.32,0.7657295850066934,4.268571428571429,1.7566137566137563,0,5
2024-05-20,45,Food Stall,Char Kway Teow,Lunch,"Flat Rice Noodles, Prawns, Cockles, Bean Sprouts, Chives, Soy Sauce",5.0,8.93,19.61,136,0,0,Sunny,2666.96,0.7450280469148394,3.9219999999999997,2.1959686450167974,0,5
2024-05-20,32,Fine Dining,Mushroom Soup,Lunch,"Mushrooms, Cream, Onion, Garlic, Vegetable Broth",3.5,16.41,30.76,112,0,0,Cloudy,3445.1200000000003,0.8862158647594278,8.788571428571428,1.874466788543571,0,5
2024-05-20,44,Food Stall,Cendol,Lunch,"Rice Flour Jelly, Coconut Milk, Palm Sugar, Red Beans",2.0,4.47,4.87,389,1,0,Cloudy,1894.43,0.5893223819301848,2.435,1.0894854586129754,0,5
2024-05-20,22,Food Stall,Tandoori Chicken,Dinner,"Chicken, Yogurt, Tandoori Masala, Ginger, Garlic",7.0,17.84,31.07,93,0,0,Rainy,2889.51,0.7747022851625363,4.438571428571429,1.7415919282511212,0,5
2024-05-20,5,Cafe,Chicken Chop,Dinner,"Chicken Thigh, Black Pepper Sauce, Fries, Coleslaw",8.0,27.11,39.49,195,0,0,Rainy,7700.55,0.7974170676120537,4.93625,1.4566580597565475,0,5
2024-05-20,14,Food Stall,Kaya Toast Set,Breakfast,"White Bread, Kaya, Butter, Soft-Boiled Eggs",2.8,6.17,10.19,166,0,0,Rainy,1691.54,0.7252208047105005,3.6392857142857142,1.651539708265802,0,5
2024-05-20,12,Cafe,Chicken Chop,Dinner,"Chicken Thigh, Black Pepper Sauce, Fries, Coleslaw",8.0,32.49,37.84,124,0,0,Rainy,4692.160000000001,0.7885835095137421,4.73,1.1646660510926439,0,5
2024-05-20,44,Food Stall,Laksa,Lunch,"Rice Noodles, Fish Broth, Tamarind, Shrimp Paste, Cucumber, Mint",4.5,10.01,15.87,0,0,0,Sunny,0.0,0.7164461247637051,3.5266666666666664,1.5854145854145854,0,5
2024-05-20,33,Cafe,Cendol,Lunch,"Rice Flour Jelly, Coconut Milk, Palm Sugar, Red Beans",2.0,7.87,8.82,305,0,0,Cloudy,2690.1,0.7732426303854876,4.41,1.1207115628970776,0,5
2024-05-20,42,Fine Dining,Spaghetti Carbonara,Lunch,"Spaghetti, Eggs, Cheese, Beef Bacon, Black Pepper",9.0,49.12,70.73,2,0,0,Sunny,141.46,0.872755549271879,7.858888888888889,1.4399429967426711,0,5
2024-05-20,11,Food Stall,Laksa,Lunch,"Rice Noodles, Fish Broth, Tamarind, Shrimp Paste, Cucumber, Mint",4.5,10.38,10.18,295,1,0,Sunny,3003.1,0.5579567779960707,2.2622222222222224,0.9807321772639691,0,5
2024-05-20,49,Kopitiam,Chicken Rice,Dinner,"Chicken, Rice, Ginger, Garlic, Chili Sauce, Cucumber",4.0,10.54,15.28,95,0,0,Sunny,1451.6,0.7382198952879581,3.82,1.4497153700189753,0,5
2024-05-20,7,Casual Dining,Spaghetti Carbonara,Dinner,"Spaghetti, Eggs, Cheese, Beef Bacon, Black Pepper",9.0,23.42,47.53,177,0,0,Sunny,8412.81,0.8106459078476752,5.2811111111111115,2.029461998292058,0,5
2024-05-20,50,Food Stall,Tandoori Chicken,Dinner,"Chicken, Yogurt, Tandoori Masala, Ginger, Garlic",7.0,15.96,24.57,0,0,0,Sunny,0.0,0.7150997150997151,3.5100000000000002,1.5394736842105263,0,5
2024-05-20,42,Fine Dining,Mushroom Soup,Lunch,"Mushrooms, Cream, Onion, Garlic, Vegetable Broth",3.5,19.38,26.02,131,0,0,Sunny,3408.62,0.865488086087625,7.434285714285714,1.3426212590299278,0,5
2024-05-20,6,Fine Dining,Chicken Chop,Lunch,"Chicken Thigh, Black Pepper Sauce, Fries, Coleslaw",8.0,33.16,53.01,215,0,0,Sunny,11397.15,0.8490850782871157,6.62625,1.5986127864897468,0,5
2024-05-20,29,Food Stall,Char Kway Teow,Dinner,"Flat Rice Noodles, Prawns, Cockles, Bean Sprouts, Chives, Soy Sauce",5.0,9.98,21.42,127,0,1,Sunny,2720.34,0.7665732959850607,4.284000000000001,2.146292585170341,0,5
2024-05-20,14,Food Stall,Cendol,Dinner,"Rice Flour Jelly, Coconut Milk, Palm Sugar, Red Beans",2.0,3.89,6.43,288,0,0,Sunny,1851.84,0.6889580093312597,3.215,1.652956298200514,0,5
2024-05-20,19,Casual Dining,Char Kway Teow,Lunch,"Flat Rice Noodles, Prawns, Cockles, Bean Sprouts, Chives, Soy Sauce",5.0,15.18,22.74,217,0,0,Sunny,4934.58,0.7801231310466139,4.548,1.4980237154150198,0,5
2024-05-20,47,Food Stall,Kaya Toast Set,Breakfast,"White Bread, Kaya, Butter, Soft-Boiled Eggs",2.8,5.87,8.05,400,0,0,Rainy,3220.0000000000005,0.6521739130434783,2.8750000000000004,1.3713798977853493,0,5
2024-05-20,42,Fine Dining,Iced Lemon Tea,Lunch,"Black Tea, Lemon, Sugar Syrup",1.2,6.96,10.54,99,0,0,Cloudy,1043.4599999999998,0.8861480075901329,8.783333333333333,1.5143678160919538,0,5
2024-05-20,5,Cafe,Teh Tarik,Lunch,"Black Tea, Condensed Milk, Evaporated Milk",0.9,3.43,3.14,348,0,0,Sunny,1092.72,0.713375796178344,3.488888888888889,0.9154518950437318,0,5
2024-05-20,39,Casual Dining,Spaghetti Carbonara,Dinner,"Spaghetti, Eggs, Cheese, Beef Bacon, Black Pepper",9.0,28.49,61.36,110,0,0,Sunny,6749.6,0.8533246414602347,6.817777777777778,2.153738153738154,0,5
2024-05-20,48,Casual Dining,Cendol,Dinner,"Rice Flour Jelly, Coconut Milk, Palm Sugar, Red Beans",2.0,5.13,9.77,219,1,0,Sunny,2139.63,0.7952917093142272,4.885,1.9044834307992202,0,5
2024-05-20,39,Casual Dining,Mushroom Soup,Lunch,"Mushrooms, Cream, Onion, Garlic, Vegetable Broth",3.5,10.42,21.83,88,0,1,Sunny,1921.04,0.8396701786532295,6.237142857142857,2.0950095969289824,0,5
2024-05-20,31,Food Stall,Cendol,Dinner,"Rice Flour Jelly, Coconut Milk, Palm Sugar, Red Beans",2.0,4.54,5.81,312,0,0,Rainy,1812.7199999999998,0.6557659208261618,2.905,1.279735682819383,0,5
2024-05-20,7,Casual Dining,Cendol,Dinner,"Rice Flour Jelly, Coconut Milk, Palm Sugar, Red Beans",2.0,5.92,12.47,62,0,0,Sunny,773.14,0.8396150761828388,6.235,2.106418918918919,0,5
2024-05-20,31,Food Stall,Laksa,Lunch,"Rice Noodles, Fish Broth, Tamarind, Shrimp Paste, Cucumber, Mint",4.5,10.62,12.45,238,1,0,Rainy,2963.1,0.6385542168674698,2.7666666666666666,1.1723163841807909,0,5
2024-05-20,14,Food Stall,Cendol,Lunch,"Rice Flour Jelly, Coconut Milk, Palm Sugar, Red Beans",2.0,4.46,6.83,191,0,0,Cloudy,1304.53,0.7071742313323572,3.415,1.531390134529148,0,5
2024-05-20,13,Food Stall,Beef Rendang,Dinner,"Beef, Coconut Milk, Galangal, Lemongrass, Spices, Chili",9.0,17.48,33.86,85,0,0,Rainy,2878.1,0.7341996455995274,3.7622222222222224,1.9370709382151028,0,5
2024-05-20,36,Food Stall,Roti Canai,Dinner,"Flour, Ghee, Egg, Water, Curry",0.8,1.8,2.51,201,0,0,Cloudy,504.50999999999993,0.6812749003984063,3.1374999999999997,1.3944444444444444,0,5
2024-05-21,24,Casual Dining,Char Kway Teow,Lunch,"Flat Rice Noodles, Prawns, Cockles, Bean Sprouts, Chives, Soy Sauce",5.0,15.77,28.58,75,0,0,Sunny,2143.5,0.8250524842547236,5.715999999999999,1.812301838934686,0,5
2024-05-21,44,Food Stall,Laksa,Lunch,"Rice Noodles, Fish Broth, Tamarind, Shrimp Paste, Cucumber, Mint",4.5,10.86,10.17,257,1,0,Cloudy,2613.69,0.5575221238938053,2.26,0.93646408839779,0,5
2024-05-21,49,Kopitiam,Chicken Rice,Dinner,"Chicken, Rice, Ginger, Garlic, Chili Sauce, Cucumber",4.0,11.32,7.9,416,1,0,Sunny,3286.4,0.4936708860759494,1.975,0.6978798586572438,0,5
2024-05-21,40,Food Stall,Beef Rendang,Lunch,"Beef, Coconut Milk, Galangal, Lemongrass, Spices, Chili",9.0,17.77,32.76,108,0,0,Sunny,3538.08,0.7252747252747253,3.6399999999999997,1.843556555993247,0,5
2024-05-21,3,Cafe,Beef Rendang,Lunch,"Beef, Coconut Milk, Galangal, Lemongrass, Spices, Chili",9.0,29.73,42.86,0,0,0,Sunny,0.0,0.7900139990667289,4.762222222222222,1.4416414396232762,0,5
2024-05-21,43,Casual Dining,Cendol,Dinner,"Rice Flour Jelly, Coconut Milk, Palm Sugar, Red Beans",2.0,5.78,10.41,190,0,0,Sunny,1977.9,0.8078770413064361,5.205,1.801038062283737,0,5
2024-05-21,8,Casual Dining,Cendol,Dinner,"Rice Flour Jelly, Coconut Milk, Palm Sugar, Red Beans",2.0,6.34,9.5,256,0,0,Sunny,2432.0,0.7894736842105263,4.75,1.498422712933754,0,5
2024-05-21,38,Fine Dining,Iced Lemon Tea,Lunch,"Black Tea, Lemon, Sugar Syrup",1.2,7.39,8.13,188,0,0,Sunny,1528.44,0.8523985239852399,6.775000000000001,1.1001353179972937,0,5
2024-05-21,8,Casual Dining,Teh Tarik,Dinner,"Black Tea, Condensed Milk, Evaporated Milk",0.9,2.69,4.74,334,0,0,Rainy,1583.16,0.810126582278481,5.266666666666667,1.7620817843866172,0,5
2024-05-21,18,Food Stall,Roti Canai,Dinner,"Flour, Ghee, Egg, Water, Curry",0.8,1.96,2.6,188,0,0,Rainy,488.8,0.6923076923076923,3.25,1.326530612244898,0,5
2024-05-21,29,Food Stall,Kaya Toast Set,Breakfast,"White Bread, Kaya, Butter, Soft-Boiled Eggs",2.8,6.6,9.51,309,0,0,Sunny,2938.59,0.7055730809674028,3.3964285714285714,1.440909090909091,0,5
2024-05-21,46,Casual Dining,Mushroom Soup,Dinner,"Mushrooms, Cream, Onion, Garlic, Vegetable Broth",3.5,11.03,19.33,56,0,0,Rainy,1082.48,0.8189342990170719,5.522857142857142,1.7524932003626472,0,5
2024-05-21,12,Cafe,Chicken Chop,Lunch,"Chicken Thigh, Black Pepper Sauce, Fries, Coleslaw",8.0,28.31,41.83,89,0,0,Sunny,3722.87,0.8087497011714081,5.22875,1.4775697633345108,0,5
2024-05-21,27,Food Stall,Roti Canai,Dinner,"Flour, Ghee, Egg, Water, Curry",0.8,2.12,2.56,240,0,0,Sunny,614.4,0.6875,3.1999999999999997,1.2075471698113207,0,5
2024-05-21,40,Food Stall,Beef Rendang,Dinner,"Beef, Coconut Milk, Galangal, Lemongrass, Spices, Chili",9.0,20.49,31.82,64,0,0,Sunny,2036.48,0.7171590194846009,3.535555555555556,1.5529526598340655,0,5
2024-05-21,19,Casual Dining,Kaya Toast Set,Breakfast,"White Bread, Kaya, Butter, Soft-Boiled Eggs",2.8,9.82,16.77,215,0,0,Sunny,3605.5499999999997,0.8330351818723911,5.989285714285715,1.7077393075356415,0,5
2024-05-21,38,Fine Dining,Spaghetti Carbonara,Dinner,"Spaghetti, Eggs, Cheese, Beef Bacon, Black Pepper",9.0,41.22,64.15,215,0,0,Rainy,13792.250000000002,0.8597038191738114,7.127777777777778,1.5562833575934014,0,5
2024-05-21,28,Fine Dining,Spaghetti Carbonara,Dinner,"Spaghetti, Eggs, Cheese, Beef Bacon, Black Pepper",9.0,46.82,68.24,193,0,0,Cloudy,13170.32,0.8681125439624854,7.582222222222222,1.4574967962409227,0,5
2024-05-21,37,Food Stall,Teh Tarik,Breakfast,"Black Tea, Condensed Milk, Evaporated Milk",0.9,1.62,2.66,446,0,0,Sunny,1186.3600000000001,0.6616541353383459,2.9555555555555557,1.6419753086419753,0,5
2024-05-21,6,Fine Dining,Iced Lemon Tea,Dinner,"Black Tea, Lemon, Sugar Syrup",1.2,5.16,8.14,237,0,0,Cloudy,1929.18,0.8525798525798526,6.783333333333334,1.5775193798449614,0,5
2024-05-21,24,Casual Dining,Chicken Rice,Lunch,"Chicken, Rice, Ginger, Garlic, Chili Sauce, Cucumber",4.0,10.98,18.35,208,0,0,Sunny,3816.8,0.782016348773842,4.5875,1.6712204007285976,0,5
2024-05-21,22,Food Stall,Roti Canai,Breakfast,"Flour, Ghee, Egg, Water, Curry",0.8,1.7,2.26,478,0,0,Cloudy,1080.28,0.6460176991150441,2.8249999999999997,1.3294117647058823,0,5
2024-05-22,47,Food Stall,Cendol,Dinner,"Rice Flour Jelly, Coconut Milk, Palm Sugar, Red Beans",2.0,5.34,7.18,236,0,0,Sunny,1694.48,0.7214484679665738,3.59,1.344569288389513,0,5
2024-05-22,43,Casual Dining,Beef Rendang,Lunch,"Beef, Coconut Milk, Galangal, Lemongrass, Spices, Chili",9.0,32.31,54.6,60,0,0,Sunny,3276.0,0.8351648351648352,6.066666666666666,1.6898792943361187,0,5
2024-05-22,31,Food Stall,Cendol,Lunch,"Rice Flour Jelly, Coconut Milk, Palm Sugar, Red Beans",2.0,5.2,5.92,450,0,0,Sunny,2664.0,0.6621621621621622,2.96,1.1384615384615384,0,5
2024-05-22,49,Kopitiam,Cendol,Dinner,"Rice Flour Jelly, Coconut Milk, Palm Sugar, Red Beans",2.0,4.17,7.39,434,0,0,Sunny,3207.2599999999998,0.7293640054127198,3.695,1.7721822541966425,0,5
2024-05-22,13,Food Stall,Beef Rendang,Lunch,"Beef, Coconut Milk, Galangal, Lemongrass, Spices, Chili",9.0,21.01,39.65,115,0,0,Cloudy,4559.75,0.7730138713745272,4.405555555555555,1.8871965730604472,0,5
2024-05-22,10,Fine Dining,Chicken Chop,Lunch,"Chicken Thigh, Black Pepper Sauce, Fries, Coleslaw",8.0,34.91,55.84,78,0,0,Cloudy,4355.52,0.8567335243553009,6.98,1.59954167860212,0,5
2024-05-22,45,Food Stall,Char Kway Teow,Dinner,"Flat Rice Noodles, Prawns, Cockles, Bean Sprouts, Chives, Soy Sauce",5.0,11.65,15.19,347,0,1,Sunny,5270.929999999999,0.6708360763660303,3.038,1.3038626609442059,0,5
2024-05-22,20,Casual Dining,Iced Lemon Tea,Dinner,"Black Tea, Lemon, Sugar Syrup",1.2,3.22,6.99,230,0,0,Sunny,1607.7,0.8283261802575107,5.825,2.170807453416149,0,5
2024-05-22,2,Food Stall,Roti Canai,Breakfast,"Flour, Ghee, Egg, Water, Curry",0.8,1.78,1.36,736,1,0,Cloudy,1000.96,0.411764705882353,1.7,0.7640449438202248,0,5
2024-05-22,7,Casual Dining,Mushroom Soup,Dinner,"Mushrooms, Cream, Onion, Garlic, Vegetable Broth",3.5,11.76,18.59,117,1,0,Cloudy,2175.03,0.8117267348036579,5.311428571428571,1.5807823129251701,0,5
2024-05-22,4,Cafe,Kaya Toast Set,Breakfast,"White Bread, Kaya, Butter, Soft-Boiled Eggs",2.8,9.76,11.73,307,0,0,Sunny,3601.11,0.7612958226768968,4.189285714285715,1.201844262295082,0,5
2024-05-22,1,Food Stall,Teh Tarik,Dinner,"Black Tea, Condensed Milk, Evaporated Milk",0.9,1.94,3.16,367,0,0,Cloudy,1159.72,0.7151898734177216,3.511111111111111,1.6288659793814435,0,5
2024-05-22,26,Food Stall,Cendol,Dinner,"Rice Flour Jelly, Coconut Milk, Palm Sugar, Red Beans",2.0,4.82,4.2,362,1,0,Sunny,1520.4,0.5238095238095238,2.1,0.8713692946058091,0,5
2024-05-22,7,Casual Dining,Kaya Toast Set,Breakfast,"White Bread, Kaya, Butter, Soft-Boiled Eggs",2.8,9.59,12.65,268,0,0,Cloudy,3390.2000000000003,0.7786561264822135,4.517857142857143,1.3190823774765381,0,5
2024-05-22,44,Food Stall,Laksa,Lunch,"Rice Noodles, Fish Broth, Tamarind, Shrimp Paste, Cucumber, Mint",4.5,10.57,10.21,402,1,0,Sunny,4104.42,0.5592556317335946,2.268888888888889,0.9659413434247872,0,5
2024-05-22,42,Fine Dining,Spaghetti Carbonara,Lunch,"Spaghetti, Eggs, Cheese, Beef Bacon, Black Pepper",9.0,41.75,69.78,48,0,0,Cloudy,3349.44,0.8710232158211522,7.753333333333334,1.6713772455089821,0,5
2024-05-22,24,Casual Dining,Char Kway Teow,Lunch,"Flat Rice Noodles, Prawns, Cockles, Bean Sprouts, Chives, Soy Sauce",5.0,14.93,26.99,147,0,0,Rainy,3967.5299999999997,0.8147462022971471,5.398,1.8077695914266576,0,5
2024-05-22,43,Casual Dining,Iced Lemon Tea,Lunch,"Black Tea, Lemon, Sugar Syrup",1.2,3.76,7.06,190,0,0,Cloudy,1341.3999999999999,0.830028328611898,5.883333333333333,1.877659574468085,0,5
2024-05-22,11,Food Stall,Teh Tarik,Lunch,"Black Tea, Condensed Milk, Evaporated Milk",0.9,2.34,3.02,441,0,0,Sunny,1331.82,0.7019867549668874,3.3555555555555556,1.2905982905982907,0,5
2024-05-22,17,Food Stall,Laksa,Lunch,"Rice Noodles, Fish Broth, Tamarind, Shrimp Paste, Cucumber, Mint",4.5,10.42,16.81,155,0,0,Cloudy,2605.5499999999997,0.7323022010707911,3.735555555555555,1.613243761996161,0,5
2024-05-22,2,Food Stall,Roti Canai,Breakfast,"Flour, Ghee, Egg, Water, Curry",0.8,1.73,2.41,204,0,0,Sunny,491.64000000000004,0.6680497925311203,3.0125,1.393063583815029,0,5
2024-05-22,29,Food Stall,Cendol,Dinner,"Rice Flour Jelly, Coconut Milk, Palm Sugar, Red Beans",2.0,4.48,7.14,188,0,0,Sunny,1342.32,0.7198879551820728,3.57,1.5937499999999998,0,5
